health_status,transportation_mode,extracurricular_activities,class_time,subject_difficulty,previous_attendance,study_hours,sleep_hours,previous_grades,distance,previous_absence_count,attendance_status
Good,Walking,Yes,Morning,Medium,0.45800133923369307,0.27347415909147854,0.33816801774579003,0.6318261271354364,0.24935272033329986,0.3512573816718668,Present
Fair,Bicycle,Yes,Morning,Hard,0.6814409638837604,0.2698890733608655,0.31576872478731605,0.8097162165939292,0.8040399897002445,0.06458339756706451,Absent
Good,Walking,No,Afternoon,Hard,0.439294338380784,0.41943334633382334,0.2873033545769972,0.47951588209536566,0.2827266523047102,0.07747996966498391,Present
Good,Bus,No,Evening,Medium,0.7422852504519634,0.34477387478873917,0.33698258371079487,0.9871901670155847,0.43737811989821357,0.06927314613979017,Present
Good,Bicycle,No,Morning,Hard,0.47422973426205095,0.2695183109567051,0.2338614113968832,0.04420420265247358,0.7503738393885538,0.226413758342789,Present
Good,Bus,Yes,Morning,Hard,0.19734870098804913,0.4681743408815142,0.34177278975555575,0.5323236222128065,0.25439568725927075,0.39017066206027956,Present
Fair,Bicycle,No,Morning,Medium,0.2153638767272868,0.39080315337969534,0.37524810207471,0.7100324116048016,0.3450293721178793,0.4975817028655628,Absent
Fair,Walking,No,Evening,Hard,0.6227622568399367,0.494588815655464,0.41194802637999167,0.5072278303211804,0.49007399470070423,0.36547416701014335,Absent
Poor,Bicycle,Yes,Afternoon,Medium,0.5163870656411282,0.3328279210741923,0.4244639397751998,0.9218647885188255,0.770325858283738,0.15568267330072222,Absent
Poor,Bicycle,Yes,Evening,Medium,0.1920642425388597,0.2856661008916139,0.4655397149520266,0.478430257061071,0.004172935591286127,0.3962030260274163,Absent
Fair,Car,No,Morning,Medium,0.00856140171846572,0.49575371632797677,0.3795595556463333,0.6066619904090759,0.23891894438810551,0.1399611988971692,Absent
Fair,Bus,No,Morning,Easy,0.6747080032928741,0.4113456040056553,0.29125185879680077,0.9038417782297363,0.20553657575001721,0.3643445951032094,Absent
Fair,Car,No,Afternoon,Hard,0.8621443947151246,0.3189471370178374,0.38108176069138044,0.708972923553398,0.390150381957842,0.345183959284006,Absent
Fair,Bicycle,Yes,Afternoon,Medium,0.5135284827174666,0.4576451345122423,0.3902909210358022,0.8674468866079778,0.5881282483059853,0.032603402268069216,Absent
Good,Walking,No,Afternoon,Medium,0.10683372668787913,0.4859833561467458,0.26821484889752956,0.8602206719997472,0.10150632367930672,0.06641550098676155,Present
Fair,Car,Yes,Morning,Easy,0.3741764636149191,0.5299987372262134,0.2578037226463122,0.6076787709794036,0.2546771389956647,0.16052137628731933,Absent
Good,Car,Yes,Afternoon,Medium,0.6367387758879999,0.4074509593826773,0.31648166516194154,0.4955703739135346,0.1813417125178424,0.08823027396810745,Present
Poor,Walking,Yes,Morning,Hard,0.361570700017049,0.2789839056585842,0.28176051311851574,0.8065634735116434,0.26152743680962764,0.12656598866470217,Absent
Poor,Walking,Yes,Morning,Easy,0.66630937095176,0.5816755629575106,0.3133269653409114,0.9931429454516322,0.6027742048476091,0.08478922925508739,Present
Poor,Bus,No,Morning,Hard,0.020623157043743557,0.48293237725828625,0.33803249701765586,0.11084727618195728,0.2892578243319157,0.28588897614085707,Absent
Poor,Bus,Yes,Evening,Easy,0.541498638279176,0.34494129329992934,0.24029282444007,0.9485557683074319,0.09674270419847086,0.1299585324690579,Present
Fair,Walking,No,Afternoon,Hard,0.7278985951732657,0.523070290498447,0.2383147116185283,0.23200031898515988,0.7235153996732008,0.49842945936760086,Absent
Fair,Car,Yes,Morning,Hard,0.6166967954013596,0.5352800534896726,0.3401191685299348,0.830063746555744,0.20402621679919983,0.1056235741784053,Present
Poor,Walking,Yes,Afternoon,Hard,0.4611593017144682,0.2879582081063611,0.4301213733822399,0.8056412967805365,0.39826200993768746,0.04852911228677959,Present
Fair,Walking,Yes,Morning,Hard,0.7375527310690229,0.4082441766634843,0.3829085046912051,0.8606723039251819,0.42377052594777764,0.5748491806629301,Absent
Poor,Bicycle,No,Morning,Hard,0.5267652966091655,0.3771994273190282,0.391442827510028,0.8567807663677817,0.042028796200788004,0.658768938886102,Absent
Poor,Bicycle,Yes,Morning,Hard,0.17169585773715207,0.20180355142612869,0.2704062647904375,0.9280753746656487,0.21330428691531192,0.4027391284424407,Absent
Poor,Bicycle,No,Morning,Hard,0.13936036886418396,0.34215402711236687,0.38151248469847837,0.04336928166693604,0.3107249676658072,0.05805641106005808,Absent
Poor,Walking,Yes,Afternoon,Easy,0.17091850370525588,0.23057441040049223,0.23413255569948505,0.4589068423499351,0.39455046902439195,0.36943660590686517,Absent
Fair,Bus,No,Evening,Easy,0.8281625731707658,0.3967952505836287,0.37456719508026237,0.7629463371603741,0.21420160204746555,0.2800681760062395,Absent
Good,Bicycle,Yes,Morning,Medium,0.3694574230278456,0.3233677475218574,0.3458476003492058,0.8935045019607532,0.47834063134668525,0.5895855597350408,Absent
Good,Bus,No,Evening,Easy,0.05239226182610258,0.36243663392826597,0.41196282583708765,0.7462138219598358,0.39751565281626305,0.5000985178377042,Absent
Fair,Bus,Yes,Morning,Hard,0.7310964102815339,0.4716340080540411,0.4069598600087454,0.7799799167810377,0.5054442435971084,0.1124009596173595,Present
Poor,Bicycle,Yes,Evening,Medium,0.7718047730402238,0.40321431469645613,0.34801130185387147,0.15288256241516787,0.649247803388756,0.20753046144892792,Absent
Fair,Bicycle,No,Evening,Medium,0.9258187204942332,0.43393558127562204,0.3635024835907762,0.7524882369746116,0.26056933311438435,0.14453587266912452,Present
Fair,Car,Yes,Afternoon,Hard,0.8039613281798178,0.49468075665118705,0.2556069148254689,0.6011965008622934,0.14344554168032497,0.30381275362622284,Absent
Poor,Bus,Yes,Morning,Hard,0.6259071455917095,0.4955802745112481,0.3976534580083204,0.3221719536061085,0.3100734332036097,0.2407631835076492,Absent
Good,Car,Yes,Evening,Hard,0.10052708158778899,0.5466782556898977,0.2979136428173935,0.8122245717596188,0.8399595012821365,0.40549216625415796,Absent
Good,Car,No,Afternoon,Medium,0.21307847801361646,0.47492825568794517,0.3781251295976649,0.6247456572843783,0.029183301711606404,0.011277638262784991,Present
Poor,Bicycle,Yes,Morning,Easy,0.5222855311321477,0.44914455108944024,0.3290040801850135,0.8493927754328737,0.22245329692108895,0.4336202515200495,Absent
Fair,Bicycle,No,Afternoon,Easy,0.46925004272201204,0.3421886541284357,0.3162024274151931,0.31613224232944775,0.19125240513910358,0.6131294761959963,Absent
